country,year,matrix,organism,antibiotic,percent_resistant,n_isolates,antibiotic_class,matrix_group
Finland,2024,human,S. Typhimurium,TMP,2.4,42.0,Trimethoprim,human
Finland,2024,human,S. Typhimurium (mono),AMP,100.0,12.0,Penicillins,human
Finland,2024,human,S. Typhimurium (mono),CHL,8.3,12.0,Phenicols,human
Finland,2024,human,S. Typhimurium (mono),CIP,41.7,12.0,Fluoroquinolones,human
Finland,2024,human,S. Typhimurium (mono),CTX,0.0,12.0,Cephalosporins,human
Finland,2024,human,S. Typhimurium (mono),GEN,8.3,12.0,Aminoglycosides,human
Finland,2024,human,S. Typhimurium (mono),MEM,0.0,12.0,Carbapenems,human
Finland,2024,human,S. Typhimurium (mono),NAL,50.0,12.0,Quinolones,human
Finland,2024,human,S. Typhimurium (mono),TET,91.7,12.0,Tetracyclines,human
Finland,2024,human,S. Typhimurium (mono),TMP,8.3,12.0,Trimethoprim,human
Finland,2024,human,Salmonella spp.,AMP,16.0,75.0,Penicillins,human
Finland,2024,human,Salmonella spp.,CHL,1.3,75.0,Phenicols,human
Finland,2024,human,Salmonella spp.,CIP,17.3,75.0,Fluoroquinolones,human
Finland,2024,human,Salmonella spp.,CTX,0.0,75.0,Cephalosporins,human
Finland,2024,human,Salmonella spp.,GEN,1.3,75.0,Aminoglycosides,human
Finland,2024,human,Salmonella spp.,MEM,0.0,75.0,Carbapenems,human
Finland,2024,human,Salmonella spp.,NAL,17.3,75.0,Quinolones,human
Finland,2024,human,Salmonella spp.,TET,20.0,75.0,Tetracyclines,human
Finland,2024,human,Salmonella spp.,TMP,2.7,75.0,Trimethoprim,human
Finland,2024,laying_hens,Salmonella spp.,AMK,0.0,1.0,Aminoglycosides,animal
Finland,2024,laying_hens,Salmonella spp.,AMP,0.0,1.0,Penicillins,animal
Finland,2024,laying_hens,Salmonella spp.,AZM,0.0,1.0,Macrolides,animal
Finland,2024,laying_hens,Salmonella spp.,CAZ,0.0,1.0,Cephalosporins,animal
Finland,2024,laying_hens,Salmonella spp.,CHL,0.0,1.0,Phenicols,animal
Finland,2024,laying_hens,Salmonella spp.,CIP,0.0,1.0,Fluoroquinolones,animal
Finland,2024,laying_hens,Salmonella spp.,COL,0.0,1.0,Polymyxins,animal
Finland,2024,laying_hens,Salmonella spp.,CTX,0.0,1.0,Cephalosporins,animal
Finland,2024,laying_hens,Salmonella spp.,GEN,0.0,1.0,Aminoglycosides,animal
Finland,2024,laying_hens,Salmonella spp.,MEM,0.0,1.0,Carbapenems,animal
Finland,2024,laying_hens,Salmonella spp.,NAL,0.0,1.0,Quinolones,animal
Finland,2024,laying_hens,Salmonella spp.,SMX,0.0,1.0,Sulfonamides,animal
Finland,2024,laying_hens,Salmonella spp.,TET,0.0,1.0,Tetracyclines,animal
Finland,2024,laying_hens,Salmonella spp.,TGC,0.0,1.0,Tetracyclines,animal
Finland,2024,laying_hens,Salmonella spp.,TMP,0.0,1.0,Trimethoprim,animal
Finland,2024,turkey_meat,E. coli (ESBL/AmpC),AmpC_PHENO,0.0,130.0,Other,meat
Finland,2024,turkey_meat,E. coli (ESBL/AmpC),ESBL_AmpC_PHENO,0.0,130.0,Other,meat
Finland,2024,turkey_meat,E. coli (ESBL/AmpC),ESBL_PHENO,0.0,130.0,Other,meat
France,2023,bovine_meat,E. coli,AMK,0.0,54.0,Aminoglycosides,meat
France,2023,bovine_meat,E. coli,AMP,9.3,54.0,Penicillins,meat
France,2023,bovine_meat,E. coli,AZM,0.0,54.0,Macrolides,meat
France,2023,bovine_meat,E. coli,CAZ,1.9,54.0,Cephalosporins,meat
France,2023,bovine_meat,E. coli,CHL,3.7,54.0,Phenicols,meat
France,2023,bovine_meat,E. coli,CIP,5.6,54.0,Fluoroquinolones,meat
France,2023,bovine_meat,E. coli,COL,0.0,54.0,Polymyxins,meat
France,2023,bovine_meat,E. coli,CTX,1.9,54.0,Cephalosporins,meat
France,2023,bovine_meat,E. coli,GEN,0.0,54.0,Aminoglycosides,meat
France,2023,bovine_meat,E. coli,MEM,0.0,54.0,Carbapenems,meat
France,2023,bovine_meat,E. coli,NAL,0.0,54.0,Quinolones,meat
France,2023,bovine_meat,E. coli,SMX,3.7,54.0,Sulfonamides,meat
France,2023,bovine_meat,E. coli,TET,9.3,54.0,Tetracyclines,meat
France,2023,bovine_meat,E. coli,TGC,0.0,54.0,Tetracyclines,meat
France,2023,bovine_meat,E. coli,TMP,0.0,54.0,Trimethoprim,meat
France,2023,bovine_meat,E. coli (ESBL/AmpC),AmpC_PHENO,0.64,312.0,Other,meat
France,2023,bovine_meat,E. coli (ESBL/AmpC),ESBL_AmpC_PHENO,0.32,312.0,Other,meat
France,2023,bovine_meat,E. coli (ESBL/AmpC),ESBL_PHENO,0.0,312.0,Other,meat
France,2023,cattle,C. coli,CHL,0.0,51.0,Phenicols,animal
France,2023,cattle,C. coli,CIP,62.7,51.0,Fluoroquinolones,animal
France,2023,cattle,C. coli,ERY,27.5,51.0,Macrolides,animal
France,2023,cattle,C. coli,ETP,2.0,51.0,Carbapenems,animal
France,2023,cattle,C. coli,GEN,11.8,51.0,Aminoglycosides,animal
France,2023,cattle,C. coli,TET,94.1,51.0,Tetracyclines,animal
France,2023,cattle,C. jejuni,CHL,0.0,170.0,Phenicols,animal
France,2023,cattle,C. jejuni,CIP,54.1,170.0,Fluoroquinolones,animal
France,2023,cattle,C. jejuni,ERY,0.0,170.0,Macrolides,animal
France,2023,cattle,C. jejuni,ETP,0.0,170.0,Carbapenems,animal
France,2023,cattle,C. jejuni,GEN,0.6,170.0,Aminoglycosides,animal
France,2023,cattle,C. jejuni,TET,81.8,170.0,Tetracyclines,animal
France,2023,cattle,E. coli,AMK,0.0,190.0,Aminoglycosides,animal
France,2023,cattle,E. coli,AMP,42.6,190.0,Penicillins,animal
France,2023,cattle,E. coli,AZM,5.3,190.0,Macrolides,animal
France,2023,cattle,E. coli,CAZ,0.0,190.0,Cephalosporins,animal
France,2023,cattle,E. coli,CHL,20.5,190.0,Phenicols,animal
France,2023,cattle,E. coli,CIP,6.3,190.0,Fluoroquinolones,animal
France,2023,cattle,E. coli,COL,0.0,190.0,Polymyxins,animal
France,2023,cattle,E. coli,CTX,0.5,190.0,Cephalosporins,animal
France,2023,cattle,E. coli,GEN,3.2,190.0,Aminoglycosides,animal
France,2023,cattle,E. coli,MEM,0.0,190.0,Carbapenems,animal
France,2023,cattle,E. coli,NAL,3.2,190.0,Quinolones,animal
France,2023,cattle,E. coli,SMX,53.2,190.0,Sulfonamides,animal
France,2023,cattle,E. coli,TET,61.1,190.0,Tetracyclines,animal
France,2023,cattle,E. coli,TGC,0.5,190.0,Tetracyclines,animal
France,2023,cattle,E. coli,TMP,39.5,190.0,Trimethoprim,animal
France,2023,cattle,E. coli (ESBL/AmpC),AmpC_PHENO,6.43,280.0,Other,animal
France,2023,cattle,E. coli (ESBL/AmpC),ESBL_AmpC_PHENO,7.32,280.0,Other,animal
France,2023,cattle,E. coli (ESBL/AmpC),ESBL_PHENO,3.093809523809524,280.0,Other,animal
France,2023,cattle,S. Typhimurium (mono),AMK,0.0,1.0,Aminoglycosides,animal
France,2023,cattle,S. Typhimurium (mono),AMP,0.0,1.0,Penicillins,animal
France,2023,cattle,S. Typhimurium (mono),AZM,0.0,1.0,Macrolides,animal
France,2023,cattle,S. Typhimurium (mono),CAZ,0.0,1.0,Cephalosporins,animal
France,2023,cattle,S. Typhimurium (mono),CHL,0.0,1.0,Phenicols,animal
France,2023,cattle,S. Typhimurium (mono),CIP,0.0,1.0,Fluoroquinolones,animal
France,2023,cattle,S. Typhimurium (mono),COL,0.0,1.0,Polymyxins,animal
France,2023,cattle,S. Typhimurium (mono),CTX,0.0,1.0,Cephalosporins,animal
France,2023,cattle,S. Typhimurium (mono),GEN,0.0,1.0,Aminoglycosides,animal
France,2023,cattle,S. Typhimurium (mono),MEM,0.0,1.0,Carbapenems,animal
France,2023,cattle,S. Typhimurium (mono),NAL,0.0,1.0,Quinolones,animal
France,2023,cattle,S. Typhimurium (mono),SMX,0.0,1.0,Sulfonamides,animal
France,2023,cattle,S. Typhimurium (mono),TET,100.0,1.0,Tetracyclines,animal
France,2023,cattle,S. Typhimurium (mono),TGC,0.0,1.0,Tetracyclines,animal
France,2023,cattle,S. Typhimurium (mono),TMP,0.0,1.0,Trimethoprim,animal
France,2023,cattle,Salmonella spp.,AMK,0.0,3.0,Aminoglycosides,animal
France,2023,cattle,Salmonella spp.,AMP,0.0,3.0,Penicillins,animal
France,2023,cattle,Salmonella spp.,AZM,33.333,3.0,Macrolides,animal
France,2023,cattle,Salmonella spp.,CAZ,0.0,3.0,Cephalosporins,animal
France,2023,cattle,Salmonella spp.,CHL,0.0,3.0,Phenicols,animal
France,2023,cattle,Salmonella spp.,CIP,0.0,3.0,Fluoroquinolones,animal
France,2023,cattle,Salmonella spp.,COL,33.333,3.0,Polymyxins,animal
France,2023,cattle,Salmonella spp.,CTX,0.0,3.0,Cephalosporins,animal
France,2023,cattle,Salmonella spp.,GEN,0.0,3.0,Aminoglycosides,animal
France,2023,cattle,Salmonella spp.,MEM,0.0,3.0,Carbapenems,animal
France,2023,cattle,Salmonella spp.,NAL,0.0,3.0,Quinolones,animal
France,2023,cattle,Salmonella spp.,SMX,0.0,3.0,Sulfonamides,animal
France,2023,cattle,Salmonella spp.,TET,66.667,3.0,Tetracyclines,animal
France,2023,cattle,Salmonella spp.,TGC,33.333,3.0,Tetracyclines,animal
France,2023,cattle,Salmonella spp.,TMP,33.333,3.0,Trimethoprim,animal
France,2023,pig_meat,E. coli,AMK,1.6,63.0,Aminoglycosides,meat
France,2023,pig_meat,E. coli,AMP,36.5,63.0,Penicillins,meat
France,2023,pig_meat,E. coli,AZM,1.6,63.0,Macrolides,meat
France,2023,pig_meat,E. coli,CAZ,1.6,63.0,Cephalosporins,meat
France,2023,pig_meat,E. coli,CHL,6.3,63.0,Phenicols,meat
France,2023,pig_meat,E. coli,CIP,11.1,63.0,Fluoroquinolones,meat
France,2023,pig_meat,E. coli,COL,0.0,63.0,Polymyxins,meat
France,2023,pig_meat,E. coli,CTX,1.6,63.0,Cephalosporins,meat
France,2023,pig_meat,E. coli,GEN,0.0,63.0,Aminoglycosides,meat
France,2023,pig_meat,E. coli,MEM,0.0,63.0,Carbapenems,meat
France,2023,pig_meat,E. coli,NAL,3.2,63.0,Quinolones,meat
France,2023,pig_meat,E. coli,SMX,27.0,63.0,Sulfonamides,meat
France,2023,pig_meat,E. coli,TET,39.7,63.0,Tetracyclines,meat
France,2023,pig_meat,E. coli,TGC,0.0,63.0,Tetracyclines,meat
France,2023,pig_meat,E. coli,TMP,23.8,63.0,Trimethoprim,meat
France,2023,pig_meat,E. coli (ESBL/AmpC),AmpC_PHENO,0.31,318.0,Other,meat
France,2023,pig_meat,E. coli (ESBL/AmpC),ESBL_AmpC_PHENO,0.315,318.0,Other,meat
France,2023,pig_meat,E. coli (ESBL/AmpC),ESBL_PHENO,0.10333333333333333,318.0,Other,meat
France,2023,pigs,C. coli,CHL,0.0,186.0,Phenicols,animal
France,2023,pigs,C. coli,CIP,51.6,186.0,Fluoroquinolones,animal
France,2023,pigs,C. coli,ERY,10.8,186.0,Macrolides,animal
France,2023,pigs,C. coli,ETP,0.0,186.0,Carbapenems,animal
France,2023,pigs,C. coli,GEN,0.0,186.0,Aminoglycosides,animal
France,2023,pigs,C. coli,TET,78.5,186.0,Tetracyclines,animal
France,2023,pigs,E. coli,AMK,1.0,191.0,Aminoglycosides,animal
France,2023,pigs,E. coli,AMP,24.6,191.0,Penicillins,animal
France,2023,pigs,E. coli,AZM,0.5,191.0,Macrolides,animal
France,2023,pigs,E. coli,CAZ,0.0,191.0,Cephalosporins,animal
France,2023,pigs,E. coli,CHL,9.9,191.0,Phenicols,animal
France,2023,pigs,E. coli,CIP,2.1,191.0,Fluoroquinolones,animal
France,2023,pigs,E. coli,COL,0.0,191.0,Polymyxins,animal
France,2023,pigs,E. coli,CTX,0.0,191.0,Cephalosporins,animal
France,2023,pigs,E. coli,GEN,0.0,191.0,Aminoglycosides,animal
France,2023,pigs,E. coli,MEM,0.0,191.0,Carbapenems,animal
France,2023,pigs,E. coli,NAL,2.1,191.0,Quinolones,animal
France,2023,pigs,E. coli,SMX,27.7,191.0,Sulfonamides,animal
France,2023,pigs,E. coli,TET,41.9,191.0,Tetracyclines,animal
France,2023,pigs,E. coli,TGC,0.0,191.0,Tetracyclines,animal
France,2023,pigs,E. coli,TMP,22.0,191.0,Trimethoprim,animal
France,2023,pigs,E. coli (ESBL/AmpC),AmpC_PHENO,2.38,294.0,Other,animal
France,2023,pigs,E. coli (ESBL/AmpC),ESBL_AmpC_PHENO,3.4,294.0,Other,animal
France,2023,pigs,E. coli (ESBL/AmpC),ESBL_PHENO,1.8133333333333332,294.0,Other,animal
France,2023,pigs,S. Derby,AMK,0.0,32.0,Aminoglycosides,animal
France,2023,pigs,S. Derby,AMP,3.1,32.0,Penicillins,animal
France,2023,pigs,S. Derby,AZM,0.0,32.0,Macrolides,animal
France,2023,pigs,S. Derby,CAZ,0.0,32.0,Cephalosporins,animal
France,2023,pigs,S. Derby,CHL,0.0,32.0,Phenicols,animal
France,2023,pigs,S. Derby,CIP,0.0,32.0,Fluoroquinolones,animal
France,2023,pigs,S. Derby,COL,0.0,32.0,Polymyxins,animal
France,2023,pigs,S. Derby,CTX,0.0,32.0,Cephalosporins,animal
France,2023,pigs,S. Derby,GEN,0.0,32.0,Aminoglycosides,animal
France,2023,pigs,S. Derby,MEM,0.0,32.0,Carbapenems,animal
France,2023,pigs,S. Derby,NAL,0.0,32.0,Quinolones,animal
France,2023,pigs,S. Derby,SMX,34.4,32.0,Sulfonamides,animal
France,2023,pigs,S. Derby,TET,40.6,32.0,Tetracyclines,animal
France,2023,pigs,S. Derby,TGC,0.0,32.0,Tetracyclines,animal
France,2023,pigs,S. Derby,TMP,3.1,32.0,Trimethoprim,animal
France,2023,pigs,S. Typhimurium,AMK,0.0,9.0,Aminoglycosides,animal
France,2023,pigs,S. Typhimurium,AMP,66.7,9.0,Penicillins,animal
France,2023,pigs,S. Typhimurium,AZM,0.0,9.0,Macrolides,animal
France,2023,pigs,S. Typhimurium,CAZ,0.0,9.0,Cephalosporins,animal
France,2023,pigs,S. Typhimurium,CHL,44.4,9.0,Phenicols,animal
France,2023,pigs,S. Typhimurium,CIP,0.0,9.0,Fluoroquinolones,animal
France,2023,pigs,S. Typhimurium,COL,0.0,9.0,Polymyxins,animal
France,2023,pigs,S. Typhimurium,CTX,0.0,9.0,Cephalosporins,animal
France,2023,pigs,S. Typhimurium,GEN,0.0,9.0,Aminoglycosides,animal
France,2023,pigs,S. Typhimurium,MEM,0.0,9.0,Carbapenems,animal
France,2023,pigs,S. Typhimurium,NAL,0.0,9.0,Quinolones,animal
France,2023,pigs,S. Typhimurium,SMX,66.7,9.0,Sulfonamides,animal
France,2023,pigs,S. Typhimurium,TET,66.7,9.0,Tetracyclines,animal
France,2023,pigs,S. Typhimurium,TGC,11.1,9.0,Tetracyclines,animal
France,2023,pigs,S. Typhimurium,TMP,11.1,9.0,Trimethoprim,animal
France,2023,pigs,S. Typhimurium (mono),AMK,0.0,29.0,Aminoglycosides,animal
France,2023,pigs,S. Typhimurium (mono),AMP,89.7,29.0,Penicillins,animal
France,2023,pigs,S. Typhimurium (mono),AZM,3.4,29.0,Macrolides,animal
France,2023,pigs,S. Typhimurium (mono),CAZ,0.0,29.0,Cephalosporins,animal
France,2023,pigs,S. Typhimurium (mono),CHL,0.0,29.0,Phenicols,animal
France,2023,pigs,S. Typhimurium (mono),CIP,3.4,29.0,Fluoroquinolones,animal
France,2023,pigs,S. Typhimurium (mono),COL,0.0,29.0,Polymyxins,animal
France,2023,pigs,S. Typhimurium (mono),CTX,0.0,29.0,Cephalosporins,animal
France,2023,pigs,S. Typhimurium (mono),GEN,3.4,29.0,Aminoglycosides,animal
France,2023,pigs,S. Typhimurium (mono),MEM,0.0,29.0,Carbapenems,animal
France,2023,pigs,S. Typhimurium (mono),NAL,6.9,29.0,Quinolones,animal
France,2023,pigs,S. Typhimurium (mono),SMX,89.7,29.0,Sulfonamides,animal
France,2023,pigs,S. Typhimurium (mono),TET,69.0,29.0,Tetracyclines,animal
France,2023,pigs,S. Typhimurium (mono),TGC,6.9,29.0,Tetracyclines,animal
France,2023,pigs,S. Typhimurium (mono),TMP,13.8,29.0,Trimethoprim,animal
France,2023,pigs,Salmonella spp.,AMK,0.0,85.0,Aminoglycosides,animal
France,2023,pigs,Salmonella spp.,AMP,38.8,85.0,Penicillins,animal
France,2023,pigs,Salmonella spp.,AZM,1.2,85.0,Macrolides,animal
France,2023,pigs,Salmonella spp.,CAZ,0.0,85.0,Cephalosporins,animal
France,2023,pigs,Salmonella spp.,CHL,4.7,85.0,Phenicols,animal
France,2023,pigs,Salmonella spp.,CIP,1.2,85.0,Fluoroquinolones,animal
France,2023,pigs,Salmonella spp.,COL,0.0,85.0,Polymyxins,animal
France,2023,pigs,Salmonella spp.,CTX,0.0,85.0,Cephalosporins,animal
France,2023,pigs,Salmonella spp.,GEN,1.2,85.0,Aminoglycosides,animal
France,2023,pigs,Salmonella spp.,MEM,0.0,85.0,Carbapenems,animal
France,2023,pigs,Salmonella spp.,NAL,2.4,85.0,Quinolones,animal
France,2023,pigs,Salmonella spp.,SMX,50.6,85.0,Sulfonamides,animal
France,2023,pigs,Salmonella spp.,TET,48.2,85.0,Tetracyclines,animal
France,2023,pigs,Salmonella spp.,TGC,5.9,85.0,Tetracyclines,animal
France,2023,pigs,Salmonella spp.,TMP,7.1,85.0,Trimethoprim,animal
France,2024,broiler_meat,E. coli,AMK,0.0,63.0,Aminoglycosides,meat
France,2024,broiler_meat,E. coli,AMP,38.1,63.0,Penicillins,meat
France,2024,broiler_meat,E. coli,AZM,0.0,63.0,Macrolides,meat
France,2024,broiler_meat,E. coli,CAZ,1.6,63.0,Cephalosporins,meat
France,2024,broiler_meat,E. coli,CHL,4.8,63.0,Phenicols,meat
France,2024,broiler_meat,E. coli,CIP,12.7,63.0,Fluoroquinolones,meat
France,2024,broiler_meat,E. coli,COL,0.0,63.0,Polymyxins,meat
France,2024,broiler_meat,E. coli,CTX,1.6,63.0,Cephalosporins,meat
France,2024,broiler_meat,E. coli,GEN,12.7,63.0,Aminoglycosides,meat
France,2024,broiler_meat,E. coli,MEM,0.0,63.0,Carbapenems,meat
France,2024,broiler_meat,E. coli,NAL,11.1,63.0,Quinolones,meat
France,2024,broiler_meat,E. coli,SMX,33.3,63.0,Sulfonamides,meat
France,2024,broiler_meat,E. coli,TET,22.2,63.0,Tetracyclines,meat
France,2024,broiler_meat,E. coli,TGC,0.0,63.0,Tetracyclines,meat
France,2024,broiler_meat,E. coli,TMP,19.0,63.0,Trimethoprim,meat
France,2024,broiler_meat,E. coli (ESBL/AmpC),AmpC_PHENO,2.0,255.0,Other,meat
France,2024,broiler_meat,E. coli (ESBL/AmpC),ESBL_AmpC_PHENO,8.85,255.0,Other,meat
France,2024,broiler_meat,E. coli (ESBL/AmpC),ESBL_PHENO,5.8999999999999995,255.0,Other,meat
France,2024,broilers,C. coli,CHL,0.0,161.0,Phenicols,animal
France,2024,broilers,C. coli,CIP,47.8,161.0,Fluoroquinolones,animal
France,2024,broilers,C. coli,ERY,1.9,161.0,Macrolides,animal
France,2024,broilers,C. coli,ETP,34.2,161.0,Carbapenems,animal
France,2024,broilers,C. coli,GEN,0.6,161.0,Aminoglycosides,animal
France,2024,broilers,C. coli,TET,87.6,161.0,Tetracyclines,animal
France,2024,broilers,C. jejuni,CHL,0.0,195.0,Phenicols,animal
France,2024,broilers,C. jejuni,CIP,52.3,195.0,Fluoroquinolones,animal
France,2024,broilers,C. jejuni,ERY,0.0,195.0,Macrolides,animal
France,2024,broilers,C. jejuni,ETP,13.3,195.0,Carbapenems,animal
France,2024,broilers,C. jejuni,GEN,0.0,195.0,Aminoglycosides,animal
France,2024,broilers,C. jejuni,TET,44.1,195.0,Tetracyclines,animal
France,2024,broilers,E. coli,AMK,0.0,220.0,Aminoglycosides,animal
France,2024,broilers,E. coli,AMP,41.8,220.0,Penicillins,animal
France,2024,broilers,E. coli,AZM,0.5,220.0,Macrolides,animal
France,2024,broilers,E. coli,CAZ,0.5,220.0,Cephalosporins,animal
France,2024,broilers,E. coli,CHL,7.3,220.0,Phenicols,animal
France,2024,broilers,E. coli,CIP,29.5,220.0,Fluoroquinolones,animal
France,2024,broilers,E. coli,COL,0.0,220.0,Polymyxins,animal
France,2024,broilers,E. coli,CTX,0.5,220.0,Cephalosporins,animal
France,2024,broilers,E. coli,GEN,3.6,220.0,Aminoglycosides,animal
France,2024,broilers,E. coli,MEM,0.0,220.0,Carbapenems,animal
France,2024,broilers,E. coli,NAL,29.5,220.0,Quinolones,animal
France,2024,broilers,E. coli,SMX,39.5,220.0,Sulfonamides,animal
France,2024,broilers,E. coli,TET,32.3,220.0,Tetracyclines,animal
France,2024,broilers,E. coli,TGC,0.0,220.0,Tetracyclines,animal
France,2024,broilers,E. coli,TMP,30.5,220.0,Trimethoprim,animal
France,2024,broilers,E. coli (ESBL/AmpC),AmpC_PHENO,0.9,330.0,Other,animal
France,2024,broilers,E. coli (ESBL/AmpC),ESBL_AmpC_PHENO,5.75,330.0,Other,animal
France,2024,broilers,E. coli (ESBL/AmpC),ESBL_PHENO,3.9333333333333336,330.0,Other,animal
France,2024,broilers,S. Enteritidis,AMK,0.0,27.0,Aminoglycosides,animal
France,2024,broilers,S. Enteritidis,AMP,0.0,27.0,Penicillins,animal
France,2024,broilers,S. Enteritidis,AZM,0.0,27.0,Macrolides,animal
France,2024,broilers,S. Enteritidis,CAZ,0.0,27.0,Cephalosporins,animal
France,2024,broilers,S. Enteritidis,CHL,0.0,27.0,Phenicols,animal
France,2024,broilers,S. Enteritidis,CIP,0.0,27.0,Fluoroquinolones,animal
France,2024,broilers,S. Enteritidis,COL,0.0,27.0,Polymyxins,animal
France,2024,broilers,S. Enteritidis,CTX,0.0,27.0,Cephalosporins,animal
France,2024,broilers,S. Enteritidis,GEN,0.0,27.0,Aminoglycosides,animal
France,2024,broilers,S. Enteritidis,MEM,0.0,27.0,Carbapenems,animal
France,2024,broilers,S. Enteritidis,NAL,0.0,27.0,Quinolones,animal
France,2024,broilers,S. Enteritidis,SMX,0.0,27.0,Sulfonamides,animal
France,2024,broilers,S. Enteritidis,TET,0.0,27.0,Tetracyclines,animal
France,2024,broilers,S. Enteritidis,TGC,0.0,27.0,Tetracyclines,animal
France,2024,broilers,S. Enteritidis,TMP,0.0,27.0,Trimethoprim,animal
France,2024,broilers,Salmonella spp.,AMK,0.0,172.0,Aminoglycosides,animal
France,2024,broilers,Salmonella spp.,AMP,2.325581395348837,172.0,Penicillins,animal
France,2024,broilers,Salmonella spp.,AZM,0.0,172.0,Macrolides,animal
France,2024,broilers,Salmonella spp.,CAZ,0.0,172.0,Cephalosporins,animal
France,2024,broilers,Salmonella spp.,CHL,0.5813953488372093,172.0,Phenicols,animal
France,2024,broilers,Salmonella spp.,CIP,0.5813953488372093,172.0,Fluoroquinolones,animal
France,2024,broilers,Salmonella spp.,COL,2.325581395348837,172.0,Polymyxins,animal
France,2024,broilers,Salmonella spp.,CTX,0.0,172.0,Cephalosporins,animal
France,2024,broilers,Salmonella spp.,GEN,0.0,172.0,Aminoglycosides,animal
France,2024,broilers,Salmonella spp.,MEM,0.0,172.0,Carbapenems,animal
France,2024,broilers,Salmonella spp.,NAL,0.5813953488372093,172.0,Quinolones,animal
France,2024,broilers,Salmonella spp.,SMX,3.488372093023256,172.0,Sulfonamides,animal
France,2024,broilers,Salmonella spp.,TET,5.232558139534884,172.0,Tetracyclines,animal
France,2024,broilers,Salmonella spp.,TGC,5.232558139534884,172.0,Tetracyclines,animal
France,2024,broilers,Salmonella spp.,TMP,1.744186046511628,172.0,Trimethoprim,animal
France,2024,human,C. coli,AMC,0.3,1094.0,Penicillins,human
France,2024,human,C. coli,CIP,62.9,1098.0,Fluoroquinolones,human
France,2024,human,C. coli,ERY,5.7,1062.0,Macrolides,human
France,2024,human,C. coli,GEN,1.3,893.0,Aminoglycosides,human
France,2024,human,C. coli,TET,78.8,1093.0,Tetracyclines,human
France,2024,human,C. jejuni,AMC,0.0,7019.0,Penicillins,human
France,2024,human,C. jejuni,CIP,59.8,7044.0,Fluoroquinolones,human
France,2024,human,C. jejuni,ERY,0.2,6882.0,Macrolides,human
France,2024,human,C. jejuni,GEN,0.1,5676.0,Aminoglycosides,human
France,2024,human,C. jejuni,TET,37.9,7014.0,Tetracyclines,human
France,2024,human,S. Derby,AMP,0.0,11.0,Penicillins,human
France,2024,human,S. Derby,AZM,0.0,11.0,Macrolides,human
France,2024,human,S. Derby,CAZ,0.0,11.0,Cephalosporins,human
France,2024,human,S. Derby,CHL,0.0,11.0,Phenicols,human
France,2024,human,S. Derby,CIP,9.1,11.0,Fluoroquinolones,human
France,2024,human,S. Derby,COL,0.0,11.0,Polymyxins,human
France,2024,human,S. Derby,CTX,0.0,11.0,Cephalosporins,human
France,2024,human,S. Derby,GEN,0.0,11.0,Aminoglycosides,human
France,2024,human,S. Derby,MEM,0.0,11.0,Carbapenems,human
France,2024,human,S. Derby,NAL,9.1,11.0,Quinolones,human
France,2024,human,S. Derby,SMX,36.4,11.0,Sulfonamides,human
France,2024,human,S. Derby,TET,9.1,11.0,Tetracyclines,human
France,2024,human,S. Derby,TGC,0.0,11.0,Tetracyclines,human
France,2024,human,S. Derby,TMP,0.0,11.0,Trimethoprim,human
France,2024,human,S. Enteritidis,AMP,1.5,454.0,Penicillins,human
France,2024,human,S. Enteritidis,AZM,0.2,454.0,Macrolides,human
France,2024,human,S. Enteritidis,CAZ,0.0,454.0,Cephalosporins,human
France,2024,human,S. Enteritidis,CHL,0.7,454.0,Phenicols,human
France,2024,human,S. Enteritidis,CIP,14.5,454.0,Fluoroquinolones,human
France,2024,human,S. Enteritidis,COL,9.9,454.0,Polymyxins,human
France,2024,human,S. Enteritidis,CTX,0.2,454.0,Cephalosporins,human
France,2024,human,S. Enteritidis,GEN,0.0,454.0,Aminoglycosides,human
France,2024,human,S. Enteritidis,MEM,0.0,454.0,Carbapenems,human
France,2024,human,S. Enteritidis,NAL,14.8,454.0,Quinolones,human
France,2024,human,S. Enteritidis,SMX,0.2,454.0,Sulfonamides,human
France,2024,human,S. Enteritidis,TET,1.1,454.0,Tetracyclines,human
France,2024,human,S. Enteritidis,TGC,0.7,454.0,Tetracyclines,human
France,2024,human,S. Enteritidis,TMP,0.2,454.0,Trimethoprim,human
France,2024,human,S. Infantis,AMP,4.5,22.0,Penicillins,human
France,2024,human,S. Infantis,AZM,0.0,22.0,Macrolides,human
France,2024,human,S. Infantis,CAZ,0.0,22.0,Cephalosporins,human
France,2024,human,S. Infantis,CHL,0.0,22.0,Phenicols,human
France,2024,human,S. Infantis,CIP,9.1,22.0,Fluoroquinolones,human
France,2024,human,S. Infantis,COL,0.0,22.0,Polymyxins,human
France,2024,human,S. Infantis,CTX,0.0,22.0,Cephalosporins,human
France,2024,human,S. Infantis,GEN,0.0,22.0,Aminoglycosides,human
France,2024,human,S. Infantis,MEM,0.0,22.0,Carbapenems,human
France,2024,human,S. Infantis,NAL,9.1,22.0,Quinolones,human
